# Bayo et al, M types from Collinder 69	
# spty = M7.0  (Spectral type)	
#	
wavelength	flux
#     (ANGSTROM)	#    (ERG/CM2/S/A)
9871.159239	1.487852E-17
9873.024868	1.476248E-17
9874.890497	1.446155E-17
9876.756125	1.239214E-17
9878.621754	1.253115E-17
9880.487383	1.276798E-17
9882.353012	1.176463E-17
9884.218641	1.204719E-17
9886.08427	1.247428E-17
9887.949899	1.204805E-17
9889.815528	1.066793E-17
9891.681157	1.03943E-17
9893.546786	1.106784E-17
9895.412415	9.153701E-18
9897.278044	9.329206E-18
9899.143673	9.754176E-18
9901.009302	8.796896E-18
9902.874931	1.080106E-17
9904.74056	1.073581E-17
9906.606189	9.849053E-18
9908.471818	1.04229E-17
9910.337447	9.403054E-18
9912.203076	9.861418E-18
9914.068705	9.564562E-18
9915.934334	7.92936E-18
9917.799963	9.01672E-18
9919.665592	9.248883E-18
9921.531221	1.005046E-17
9923.39685	9.68203E-18
9925.262479	9.989048E-18
9927.128108	9.662175E-18
9928.993737	1.000566E-17
9930.859366	9.498299E-18
9932.724995	9.811653E-18
9934.590623	1.002157E-17
9936.456252	1.167863E-17
9938.321881	1.068485E-17
9940.18751	1.128469E-17
9942.053139	1.153547E-17
9943.918768	1.158379E-17
9945.784397	1.275083E-17
9947.650026	1.218851E-17
9949.515655	1.180098E-17
9951.381284	1.129673E-17
#time:0.051147	
